millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
24040	744	187	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.13725495	0	-7
24073	586	66	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.18431377	0.0	0.18431377	-10	-10
24106	504	517	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.4431373	0.0	0.20000005	-23	-11
24143	572	472	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.5921569	0.0	0.20784318	-30	-11
24173	943	555	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.60784316	0.22352946	0.17647064	-31	2
24206	330	413	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24705881	0.4431373	0.30196083	0.0	-35	15
24239	576	385	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38823527	0.30196083	0.30196083	0.0	-35	15
24272	543	494	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38823527	0.24705887	0.427451	-0.16862744	-32	29
24306	490	351	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41960782	0.20000005	0.62352943	-0.36470586	-31	49
24339	413	464	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.46666664	0.13725495	0.90588236	-0.5294118	-31	71
24373	655	489	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5058824	0.13725495	1.0	-0.6	-33	80
24406	763	397	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5058824	0.13725495	1.0	-0.6156863	-33	80
24439	752	242	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40392154	0.0	1.0	-0.5686275	-21	78
24472	632	122	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24705881	-0.16862744	0.79607844	-0.17647058	-4	48
24505	717	272	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.21568626	-0.32549018	0.5764706	0.0	5	28
24539	636	522	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.18431371	-0.45098037	0.4901961	0.26274514	13	11
24572	639	246	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15294117	-0.5058824	0.45882356	0.37254906	17	4
24605	926	346	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.5529412	0.427451	0.52156866	27	-5
24640	735	607	926	790	105	168	4	15	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.64705884	0.41176474	0.56078434	32	-8
