millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
90007	123	77	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.14509803	0	7
90039	765	251	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.21568626	0	10
90074	878	259	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11372554	0.24705887	0.0	-0.3333333	-7	16
90107	1138	40	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.41176474	0.0	-0.38039213	-13	19
90140	376	57	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.427451	0.0	-0.38039213	-14	19
90173	1024	159	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.16862744	0	8
90240	359	225	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.11372554	0.16078436	0	-3
90273	786	170	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.16862744	0.34901965	0.33333337	8	0
90306	103	74	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.2862745	0.5137255	0.54509807	14	-2
90339	981	182	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34117645	-0.7647059	0.60784316	0.77254903	21	-9
90373	294	124	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.49019605	-1.0	0.654902	0.85882354	25	-11
90406	774	0	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4980392	-0.9372549	0.5921569	0.85882354	21	-14
90439	934	144	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2862745	-0.58431375	0.39607847	0.67058825	14	-14
90476	960	178	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1372549	-0.20784312	0.0	0.0	3	0
90539	822	0	380	30	301	160	225	215	143	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.19999999	0	9
