millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
2649	575	486	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.10588235	0	5
2683	666	800	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	-0.1607843	0	8
2716	609	0	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.12156862	-0.18431371	0	3
2747	651	595	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.12156862	-0.18431371	0	3
2781	613	63	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.15294117	-0.18431371	0	1
2816	624	0	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.24705881	-0.19215685	0	-3
2850	674	556	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32549024	0.0	-0.34117645	-0.19215685	16	-8
2883	668	682	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39607847	0.0	-0.35686272	-0.11372548	19	-13
2916	641	0	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41176474	-0.24705881	-0.35686272	0.0	32	-18
2949	641	566	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28627455	-0.46666664	-0.27058822	0.2313726	37	-26
2981	669	45	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.64705884	-0.17647058	0.3803922	32	-28
3016	657	298	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15294117	-0.6784314	-0.10588235	0.4431373	26	-28
3050	591	408	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34117645	-0.60784316	0.15294123	0.45882356	13	-16
3084	611	363	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.54509807	-0.45098037	0.54509807	0.45098042	-5	4
3117	641	552	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8352941	-0.21568626	0.92941177	0.2313726	-31	34
3149	628	534	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.0	1.0	-0.21568626	-50	60
3182	592	110	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.28627455	1.0	-0.64705884	-65	82
3215	659	729	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.4039216	0.7647059	-1.0	-71	88
3249	664	213	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.43529415	0.15294123	-1.0	-72	57
3282	717	186	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.35686278	-0.16862744	-1.0	-68	41
3317	620	0	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8980392	0.0	-0.47450978	-0.96862745	-45	24
3348	661	6	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27843136	-0.32549018	-0.73333335	-0.7176471	2	-1
3386	599	418	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.36470586	-0.9529412	-0.4823529	18	-24
3415	598	151	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52156866	-0.45098037	-1.0	-0.30196077	48	-35
3448	646	800	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99215686	-0.5058824	-1.0	-0.19215685	74	-41
3482	635	613	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5372549	-1.0	-0.1372549	76	-44
3516	654	449	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5529412	-1.0	-0.1372549	77	-44
3551	596	53	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5529412	-1.0	-0.1372549	77	-44
3582	645	504	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5529412	-1.0	-0.1372549	77	-44
3617	657	291	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5529412	-1.0	-0.26274508	77	-37
3648	682	407	233	399	28	343	29	65	218	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.5529412	-0.35686272	-0.3333333	77	-2
