millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
132425	999	419	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132456	867	897	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132489	989	764	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132524	807	368	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132556	795	875	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132592	1073	523	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132622	1131	667	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132656	939	879	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132691	1151	887	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.12156862	0.0	7	-7
132722	1021	1053	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18431377	0.0	-0.14509803	0.0	9	-8
132757	1042	1090	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30980396	0.0	-0.20784312	0.0	15	-11
132788	961	1004	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62352943	-0.19999999	-0.35686272	-0.36470586	41	0
132822	860	266	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7254902	-0.36470586	-0.4980392	-0.41176468	54	-5
132855	1158	541	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7254902	-0.69411767	-0.6627451	-0.2862745	70	-19
132890	805	595	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7254902	-1.0	-0.7176471	0.0	86	-36
132927	787	761	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7254902	-1.0	-0.5921569	0.30196083	86	-45
132957	850	906	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37254906	-1.0	-0.34117645	0.56078434	68	-46
132989	1130	14	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-1.0	-0.18431371	0.6392157	50	-42
133022	975	728	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.12941176	-1.0	0.0	0.7490196	43	-38
133056	766	402	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32549018	-1.0	0.3176471	0.79607844	33	-24
133089	985	264	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41176468	-0.88235295	0.47450984	0.7490196	23	-14
133122	573	608	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.19215685	-0.38823527	0.52156866	0.5529412	9	-2
133356	988	642	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20784318	0.0	0.0	0.0	10	0
133390	1174	961	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34901965	-0.23137254	-0.15294117	0.0	29	-8
133425	855	203	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47450984	-0.23137254	-0.25490195	0.0	35	-13
133456	949	902	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64705884	-0.23137254	-0.29411763	-0.12941176	43	-9
133490	837	547	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7411765	-0.23137254	-0.35686272	-0.16862744	48	-10
133522	1166	376	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84313726	-0.16862744	-0.41960782	-0.19999999	50	-11
133557	1403	938	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8980392	0.0	-0.44313723	-0.21568626	44	-12
133590	940	409	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8745098	0.0	-0.44313723	-0.21568626	43	-12
133624	933	277	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69411767	0.0	-0.3960784	-0.21568626	34	-10
133657	949	509	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15294123	0.0	-0.2235294	-0.12941176	7	-5
133689	960	918	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.12941176	0.0	0	-7
133791	981	566	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.12156868	0.0	5	6
133823	987	713	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.49803925	-0.23921567	5	36
133855	1063	833	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.654902	-0.38039213	5	51
133889	803	813	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.8352941	-0.5686275	5	70
133924	1003	292	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.8901961	-0.6627451	5	77
133957	765	366	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.8901961	-0.9764706	5	93
133991	825	766	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.73333335	-1.0	5	86
134022	864	724	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.35686278	-1.0	5	67
134055	931	510	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	-1.0	5	50
134089	1022	1084	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.29411763	-1.0	5	35
134123	699	1122	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.52156866	-0.67058825	5	7
134156	1174	218	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.77254903	-0.27058822	5	-26
134188	900	953	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.8352941	0.0	5	-42
134225	985	624	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.85882354	0.17647064	5	-52
134256	1102	902	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.8352941	0.30196083	5	-57
134289	1268	445	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.78039217	0.41960788	5	-61
134324	941	633	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.64705884	0.4901961	5	-57
134356	956	519	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.29411763	0.3176471	5	-31
134389	967	136	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134422	1148	583	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.27843142	0.0	5	13
134455	1001	436	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.5137255	-0.10588235	5	30
134489	1239	814	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.7019608	-0.12941176	5	41
134522	1023	513	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.8352941	-0.12941176	5	48
134556	995	609	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.99215686	0.0	5	49
134589	637	608	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	1.0	0.105882406	5	44
134623	1128	368	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	1.0	0.19215691	5	40
134656	1172	387	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	1.0	0.3176471	5	34
134690	779	452	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	1.0	0.3176471	5	34
134723	697	684	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.96862745	0.3176471	5	32
134756	856	547	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	-0.11372548	0.0	5	-6
134790	1194	878	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134823	907	866	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134856	930	598	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134890	1176	735	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134923	819	581	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134957	726	600	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
134991	942	358	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135025	892	637	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135057	985	530	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135090	1070	546	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135123	849	509	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135156	808	808	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135190	1102	783	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135225	901	553	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135257	910	330	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135290	785	0	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135324	1215	607	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135357	1268	958	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135390	1235	707	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135424	950	252	323	851	169	247	127	112	251	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135457	957	561	323	851	169	247	127	112	251	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135490	999	937	323	851	169	247	127	112	251	24	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135524	1018	853	323	851	169	247	127	112	251	26	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135557	1035	385	323	851	169	247	127	112	251	28	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135589	1068	386	323	851	169	247	127	112	251	30	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135622	1007	13	323	851	169	247	127	112	251	32	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135656	1063	491	323	851	169	247	127	112	251	34	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135690	783	742	323	851	169	247	127	112	251	36	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135723	576	517	323	851	169	247	127	112	251	38	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135757	859	704	323	851	169	247	127	112	251	40	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
135791	753	545	323	851	169	247	127	112	251	42	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.105882406	0.0	0.0	0.0	5	0
