millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
1024	1280	860	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1563	1398	641	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1602	1422	1107	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1632	516	724	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1666	951	903	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1699	884	1033	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1732	983	158	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1766	760	784	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1799	1027	604	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1833	800	475	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1866	1224	632	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1899	998	207	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1933	554	585	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1966	752	809	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
1999	518	0	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2033	771	761	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2066	1195	1200	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2099	999	997	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2133	1054	369	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2166	1341	386	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2200	1216	381	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2233	654	376	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2267	882	897	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2300	1003	179	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2333	1181	625	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2367	913	200	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2399	876	858	350	350	300	300	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2434	1269	682	460	366	129	228	60	60	60	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2467	1010	463	137	191	52	285	147	44	66	68	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2500	978	647	96	472	68	146	11	172	231	53	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2533	976	506	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2567	967	462	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2600	984	431	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2634	1056	636	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2667	896	571	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2700	1008	484	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2734	952	715	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12941182	0.0	0.0	0.0	6	0
2767	1015	432	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17647064	0.0	0.0	0.0	8	0
2801	1047	423	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27843142	0.17647064	-0.12941176	0.0	5	-7
2834	935	542	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4039216	0.2941177	-0.17647058	-0.24705881	5	3
2867	849	611	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6313726	0.37254906	-0.25490195	-0.47450978	12	10
2901	910	631	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.37254906	-0.372549	-0.6156863	31	12
2934	1019	826	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.20784318	-0.4823529	-0.5686275	39	4
2967	1016	560	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	-0.7254902	-0.30196077	50	-22
3001	976	450	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.38039213	-0.8745098	0.0	69	-44
3034	1077	419	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-0.77254903	-0.85882354	0.6627451	88	-77
3068	946	431	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	-1.0	-0.69411767	1.0	100	-85
3101	962	640	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9137255	-1.0	-0.46666664	1.0	95	-74
3135	970	1026	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77254903	-1.0	-0.25490195	1.0	88	-63
3168	780	742	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5058824	-1.0	0.0	1.0	75	-50
3201	949	724	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16078436	-1.0	0.36470592	1.0	58	-32
3235	886	510	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.3098039	-1.0	0.69411767	1.0	34	-16
3264	1001	632	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9137255	-1.0	1.0	1.0	4	0
3301	945	401	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.8039216	1.0	0.8666667	-10	6
3330	895	470	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5764706	1.0	0.75686276	-22	12
3368	945	504	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.41176468	1.0	0.5529412	-30	22
3398	1003	725	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.32549018	1.0	0.36470592	-34	31
3433	970	541	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.20784312	1.0	0.0	-40	50
3466	1140	588	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.15294117	1.0	-0.654902	-43	82
3498	978	534	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.0	0.73333335	-0.9764706	-50	85
3532	1008	819	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.0	0.0	-1.0	-50	50
3569	897	774	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92941177	0.1686275	-0.372549	-0.94509804	-55	28
3602	970	661	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23137254	0.15294123	-0.6313726	-0.75686276	-20	6
3630	976	438	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-0.99215686	-0.58431375	0	-21
3663	956	570	96	472	68	146	71	212	128	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	-1.0	-0.5372549	0	-24
